Name,Team,Barrel%,CSW%,Starting,Relieving,SO,TBF,GS,SV,xFIP-,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Bryan Hudson","MIL",0,0.32034632,,5.10012094602892,20,57,0,0,68.86585370550337,81.35774225774225,104.35081585081585,102.97232767232768,"Bryan Hudson",19924,663542
"Luis García","LAA",0.08333333,0.34517766,,0.4777909896529221,11,53,0,2,93.59540581091076,99.1847254268574,98.586248269497,102.87415782187355,"Luis Garcia",6984,472610
"Josh Staumont","MIN",0,0.32631579,,0.35560870214113766,5,21,0,0,100.36263961098233,105.81473684210528,96.88526315789474,102.86631578947367,"Josh Staumont",18335,622251
"Zach Eflin","TBR",0.08411215,0.28310502,3.8104263329037926,,18,127,5,0,105.86657963897098,93.262100456621,107.20547945205479,102.85068493150685,"Zach Eflin",13774,621107
"Pierce Johnson","ATL",0.09090909,0.32631579,,1.5332427674065998,8,21,0,0,78.99355103471703,141.4842105263158,96.27894736842107,102.76210526315789,"Pierce Johnson",13435,572955
"Grant Anderson","TEX",0,0.23423423,,-0.9523854787469093,5,32,0,0,160.39343719895535,102.76306306306307,100.15045045045046,102.75945945945946,"Grant Anderson",20546,681982
"Adam Cimber","LAA",0.05,0.26356589,,0.2906871779598671,9,33,0,0,81.12879873739405,64.53488372093025,99.28992248062015,102.67906976744185,"Adam Cimber",15288,643256
"Mitch Spence","OAK",0.08333333,0.27522936,0.6045519677635746,0.790135946032878,18,85,2,0,87.75214355555981,100.77155963302754,102.68960244648318,102.63394495412845,"Mitch Spence",27707,687765
"Colin Holderman","PIT",0.08,0.29213483,,3.673436969182895,13,44,0,0,90.45161558525432,109.10461476725521,98.35473515248795,102.61569020866773,"Colin Holderman",22361,670059
"Paul Blackburn","OAK",0.14285714,0.24542125,-3.31871826564149,,13,68,3,0,107.83861398564024,90.79958374958376,105.61090021090021,102.54067044067045,"Paul Blackburn",14739,621112
"Brad Keller","CHW",0.14035088,0.27607362,-2.3210931308960174,-0.3914926085774583,13,76,2,0,102.66819345232881,101.38625978421831,101.43154220435795,102.52451872223396,"Brad Keller",15734,641745
"Tyler Alexander","TBR",0.12087912,0.28571429,-0.45284050811410226,-2.08025777520972,21,120,4,0,114.19569533824681,96.21919642857144,105.85446428571429,102.51093749999998,"Tyler Alexander",17735,641302
"Cooper Criswell","BOS",0.1,0.29904306,3.1621826139492586,,27,94,5,0,65.0068843723923,107.8096087456847,104.42630973290534,102.47450487553752,"Cooper Criswell",24975,681867
"Nabil Crismatt","LAD",0.125,0.234375,,-0.23188045738693963,3,19,0,0,84.79691523392316,99.025,100.403125,102.4296875,"Nabil Crismatt",17732,622503
"Shawn Armstrong","TBR",0.11764706,0.24630542,1.0203110719589483,-0.6595393909848911,14,52,1,0,100.6146258343672,96.92557787040546,107.83076923076922,102.42463054187195,"Shawn Armstrong",12857,542888
"Casey Mize","DET",0.08139535,0.22871046,1.9035772511491933,,18,108,5,0,85.57806056227531,102.07604217356044,104.63186536901867,102.4230278453636,"Casey Mize",20492,663554
"Tim Herrin","CLE",0.08,0.31012658,,2.657222740850916,11,39,0,0,66.7537791974226,101.4506329113924,103.0386075949367,102.38544303797471,"Tim Herrin",25139,682120
"Ryan Feltner","COL",0.07142857,0.23112128,5.580746917533527,,18,123,5,0,107.080073592497,99.8725400457666,100.48512585812357,102.32974828375286,"Ryan Feltner",21446,663372
"Héctor Neris","CHC",0.07692308,0.26490066,,0.6912378039338479,7,39,0,3,141.0182367029157,83.3860927152318,102.22450331125827,102.32847682119206,"Hector Neris",11804,593576
"Chris Sale","ATL",0.01333333,0.34210526,12.543035071209548,,43,123,5,0,50.85448813769617,104.65074430188726,103.91320587194824,102.30278223509836,"Chris Sale",10603,519242
"Luis Castillo","SEA",0.09411765,0.26195426,2.6515423792381565,,27,124,5,0,109.0691558112207,100.85904365904365,103.45530145530145,102.25696465696467,"Luis Castillo",15689,622491
"Hunter Harvey","WSN",0.02941176,0.29064039,,0.7806838503227864,11,51,0,0,92.3950670921768,106.96699507389162,99.25665024630541,102.24285714285713,"Hunter Harvey",15507,640451
"Jordan Romano","TOR",0.04,0.28030303,,0.7133525424379692,9,37,0,4,94.4800700546472,133.40378787878788,96.00833333333334,102.23863636363637,"Jordan Romano",16122,605447
"Bailey Ober","MIN",0.05882353,0.27697842,5.852636336811384,,37,133,6,0,93.0884415997631,90.76142985611511,105.53587230215828,102.19635791366908,"Bailey Ober",21224,641927
"Tyler Ferguson","OAK",0,0.25185185,,-0.1434029073350387,7,29,0,0,123.4818661675632,105.2251851851852,99.2851851851852,102.18666666666667,"Tyler Ferguson",19481,621053
"John King","STL",0,0.27067669,,1.1780673127790329,5,41,0,0,90.21116057829302,81.3390977443609,105.22781954887218,102.18270676691729,"John King",22051,667463
"Kyle Leahy","STL",0.02631579,0.24378109,,1.574710226991369,8,50,0,0,113.10916788148151,101.91741293532338,103.0636815920398,102.1771144278607,"Kyle Leahy",24763,681517
"Logan Gilbert","SEA",0.04901961,0.27490775,5.4430825236625955,,31,145,6,0,92.30306164400076,120.46295887701143,100.16787575607715,102.15991744968996,"Logan Gilbert",22250,669302
"Will Vest","DET",0.03125,0.26946108,,1.4586184645527016,8,42,0,0,91.7758566391845,96.38203592814371,103.7497005988024,102.14071856287426,"Will Vest",19769,676684
"A.J. Puk","MIA",0,0.2295082,,0.14049277936828844,1,15,0,1,151.13941978469165,104.63442622950821,102.95901639344262,102.11147540983606,"A.J. Puk",19343,640462
"John Means","BAL",0.06557377,0.28125,4.180030540356014,,16,80,4,0,109.1440853201517,86.613125,101.64781250000001,102.0821875,"John Means",16269,607644
"Elieser Hernández","LAD",0.12903226,0.30612245,0.9366935609025814,-2.0814834273699674,6,39,1,0,140.1743937986047,80.14353741496599,103.78979591836735,102.078231292517,"Elieser Hernandez",16933,622694
"JoJo Romero","STL",0.05405405,0.27631579,,4.817511082274429,13,53,0,0,67.22630843366055,84.36562545613779,101.16931834768647,101.97368267406218,"JoJo Romero",19574,668941
"Garrett Cleavinger","TBR",0,0.31073446,,2.2793228179515412,15,40,0,1,83.90502684589968,107.649209039548,97.67590395480225,101.95177966101696,"Garrett Cleavinger",17897,664076
"Tyler Duffey","KCR",0.14285714,0.28289474,,0.1100164172187704,7,35,0,0,160.65643060918174,91.49144736842106,102.20921052631579,101.9361842105263,"Tyler Duffey",13758,608648
"Emilio Pagán","CIN",0.15789474,0.2716763,,0.16393998698320666,14,38,0,0,82.64387983193512,111.64624277456647,104.12312138728323,101.9323699421965,"Emilio Pagan",14771,641941
"Simeon Woods Richardson","MIN",0.09090909,0.22871046,3.185836665257821,,15,99,5,0,118.25612966518185,83.19829683698296,107.07761557177614,101.91265206812652,"Simeon Woods Richardson",24494,680573
"Alec Marsh","KCR",0.04545455,0.29893238,3.6333649461452464,,19,68,3,0,90.73884063084887,101.71779359430604,104.22491103202846,101.90569395017793,"Alec Marsh",27451,679525
"Joe Kelly","LAD",0,0.28813559,,1.589212969133043,4,15,0,0,41.8849580422217,104.95932203389829,99.5813559322034,101.90338983050847,"Joe Kelly",9761,523260
"Patrick Sandoval","LAA",0.07,0.30412371,3.687960761204218,,33,144,6,0,91.76742480326739,101.33983356104832,99.18321740570529,101.87654328654824,"Patrick Sandoval",19447,663776
"Anthony Molina","COL",0,0.24242424,,0.8827752356764319,5,24,0,0,80.42099079441937,82.9878787878788,103.34747474747475,101.85252525252525,"Anthony Molina",26952,683627
"Camilo Doval","SFG",0.08108108,0.33079848,,-0.38542250619728946,17,65,0,5,95.19199692496865,112.22894918769444,102.21201175250604,101.82767023850673,"Camilo Doval",21992,666808
"Caleb Thielbar","MIN",0.08333333,0.31944444,,3.581483842825132,11,38,0,3,72.78952292022674,105.68055555555556,102.85069444444444,101.75416666666666,"Caleb Thielbar",10078,573204
"Anthony Maldonado","MIA",0.05128205,0.29444444,1.2021399233350916,0.2972857305358944,7,49,1,1,124.59104162701628,98.99000000000001,100.67888888888889,101.67777777777778,"Anthony Maldonado",26034,687424
"Tayler Scott","HOU",0,0.32244898,,2.454997167735323,17,59,0,0,69.76263364690344,95.72946428571427,98.10000000000001,101.64776785714287,"Tayler Scott",13652,605463
"Blake Treinen","LAD",0,0.30337079,,2.8169048210045915,9,23,0,0,44.82931185867818,95.58988764044943,99.79101123595505,101.6314606741573,"Blake Treinen",12572,595014
"José Ruiz","PHI",0.04347826,0.30872483,,0.17219131231952028,10,38,0,0,91.59909789358382,105.02818791946308,102.28255033557049,101.62684563758388,"Jose Ruiz",14552,614179
"Tylor Megill","NYM",0.16666667,0.20689655,1.7982910115530992,,7,21,1,0,88.91380602324654,125.83255813953488,94.01046511627908,101.61744186046509,"Tylor Megill",21318,656731
"J.P. Feyereisen","LAD",0,0.2293578,,1.2015141149495432,7,26,0,1,77.02710393489384,95.53577981651378,104.26146788990826,101.61192660550458,"J.P. Feyereisen",16610,656420
"Kevin Ginkel","ARI",0.03448276,0.24691358,,-0.37961778142006847,7,40,0,1,120.64439535205645,107.02407407407408,102.10617283950617,101.60740740740742,"Kevin Ginkel",19876,656464
"Slade Cecconi","ARI",0.08536585,0.24940048,0.2456066429679568,-3.5375327986980563,19,110,4,0,131.6200428161532,96.6666834983786,101.99075022194414,101.5926323992608,"Slade Cecconi",27500,677944
"Zack Kelly","BOS",0.04545455,0.26296296,,-2.2551980383932975,11,66,0,0,131.83699274900567,109.50333333333334,99.69148148148147,101.55111111111113,"Zack Kelly",20349,677161
"Cristopher Sánchez","PHI",0.07216495,0.24553571,6.821154238216724,,21,126,5,0,83.29049301902856,92.9238187199037,98.60843198234349,101.54040930979133,"Cristopher Sanchez",20778,650911
"James McArthur","KCR",0.10810811,0.31111111,,-3.348711297889379,9,48,0,5,92.87779023212131,105.13388888888888,97.38166666666665,101.46666666666667,"James McArthur",21527,663704
"Seth Lugo","KCR",0.09803922,0.32209106,10.845076119831036,,47,158,6,0,75.02228209282984,100.51163575042158,101.8664418212479,101.46323777403035,"Seth Lugo",12447,607625
"Jordan Hicks","SFG",0.06896552,0.27884615,4.380949384454483,,30,127,6,0,83.90569830100954,108.13538461538461,97.4198076923077,101.42000000000002,"Jordan Hicks",19618,663855
"Kirby Yates","TEX",0,0.31325301,,1.575807421525598,12,38,0,4,105.70334292747437,88.07501309586168,99.45625982189628,101.41673651126244,"Kirby Yates",9073,489446
"A.J. Minter","ATL",0.125,0.28776978,,-3.888457428888722,8,36,0,1,122.20809723242674,103.61079136690647,104.80143884892087,101.40287769784172,"A.J. Minter",18655,621345
"Derek Law","WSN",0.02380952,0.31527094,,3.5411970949083433,17,62,0,0,73.3933389234975,95.65469678953629,104.38608799048754,101.39363003227449,"Derek Law",13133,571882
"Taj Bradley","TBR",0.20454545,0.29104478,2.9500807277308954,,23,71,3,0,69.84329744018335,102.17649253731342,97.71529850746268,101.3839552238806,"Taj Bradley",22543,671737
"Zack Littell","TBR",0.07058824,0.2817552,6.633381612911079,,26,117,5,0,93.30435362912499,79.99903922097917,106.87090702471765,101.37830019095608,"Zack Littell",15823,641793
"Cole Winn","TEX",0.06060606,0.26388889,,-1.5415833292641032,5,41,0,0,118.43956318974416,111.60208333333333,99.54236111111112,101.36388888888888,"Cole Winn",22113,668390
"Kyle Hendricks","CHC",0.04878049,0.2962963,-0.2920426125454419,0.08088950619556358,10,56,2,0,104.87068175037659,101.34675925925927,105.06944444444446,101.32824074074075,"Kyle Hendricks",12049,543294
"Michael Tonkin","NYY",0,0.25345622,,1.208787988934467,9,46,0,0,98.60430654633595,102.81747607231478,101.55108117688764,101.27880184331799,"Michael Tonkin",10315,543859
"Kevin Kelly","TBR",0.04761905,0.30232558,,1.5751586660047354,14,58,0,1,63.57112874472747,117.48232558139533,104.32697674418606,101.21116279069764,"Kevin Kelly",25679,687330
"Roansy Contreras","- - -",0.0952381,0.24590164,,-0.0029234723657056705,8,32,0,0,93.6866196884312,97.05340909090908,100.79839791356184,101.18887853949329,"Roansy Contreras",22810,672710
"Seranthony Domínguez","PHI",0.03703704,0.26174497,,0.9284417656008909,7,38,0,0,106.06718235614787,116.02684563758389,98.21946308724833,101.10402684563759,"Seranthony Dominguez",19249,622554
"Michael King","SDP",0.06024096,0.31501057,3.605804372993241,,33,126,5,0,85.89255572334862,91.59521020734023,103.62535165679986,101.09301359317217,"Michael King",19853,650633
"Hunter Brown","HOU",0.07246377,0.27489177,-2.761076358556694,0.30335053859619904,27,109,4,0,102.56588762867214,105.24310245310245,100.18787878787879,101.04941558441558,"Hunter Brown",25880,686613
"Shaun Anderson","TEX",0,0.21428571,,0.48434339966972195,3,17,0,0,65.7431180353941,102.86785714285713,102.31428571428572,101.04107142857141,"Shaun Anderson",19453,641312
"Brayan Bello","BOS",0.10416667,0.25572519,-1.734329643143405,,11,65,3,0,103.83996955023147,108.84656488549619,97.45534351145038,101.03893129770992,"Brayan Bello",23920,678394
"Carson Fulmer","LAA",0.07894737,0.26635514,,-1.0596208993597305,11,56,0,0,123.45616844441487,92.45654205607475,106.18644859813085,101.0121495327103,"Carson Fulmer",18311,608334
"John Schreiber","KCR",0.05714286,0.23809524,,3.6229052105493347,9,47,0,1,90.3422211464804,101.37883597883597,105.97777777777779,101.0116402116402,"John Schreiber",20020,670167
"Austin Voth","SEA",0.15384615,0.28057554,,-0.8216961243695435,8,36,0,0,98.62998358556447,96.89953237410073,105.69190647482016,100.92129496402877,"Austin Voth",15047,608723
"Clarke Schmidt","NYY",0.08108108,0.31223629,5.391732787321899,,32,116,5,0,85.1056419601282,117.60427968655819,98.10114063152037,100.91069689803868,"Clarke Schmidt",19899,657376
"Raisel Iglesias","ATL",0.03333333,0.25786164,,-0.44718192936091217,7,41,0,5,123.52828365403263,104.57547169811319,101.33018867924527,100.85534591194968,"Raisel Iglesias",17130,628452
"Michael Wacha","KCR",0.05494505,0.24395604,2.442488394979668,,22,123,5,0,112.69044847876404,92.48891283473809,103.0382182865678,100.81807532273551,"Michael Wacha",14078,608379
"Max Fried","ATL",0.04761905,0.27254902,6.467579569397649,,30,126,5,0,82.65799462552795,99.63627450980391,98.23823529411766,100.81411764705882,"Max Fried",13743,608331
"Mitch Keller","PIT",0.05263158,0.27521008,5.888802604075798,,26,131,5,0,100.31639241484736,100.80968559837729,101.83126629962331,100.6309282333623,"Mitch Keller",17594,656605
"Keaton Winn","SFG",0.09803922,0.24596774,-0.9259052682477626,,10,69,4,0,120.5520217409776,112.2008064516129,97.02620967741936,100.47701612903225,"Keaton Winn",23499,676775
"Walker Buehler","LAD",0.03571429,0.26315789,-0.7612767498667965,,17,78,4,0,86.05585632529298,96.14248818641029,101.00286377708979,100.46629460648526,"Walker Buehler",19374,621111
"Scott Barlow","CLE",0.07407407,0.31609195,,1.5358053514915413,15,46,0,0,61.89147042251689,126.81494252873563,96.72068965517241,100.42471264367816,"Scott Barlow",14993,605130
"Keegan Akin","BAL",0.07894737,0.25570776,,-0.029429872723719695,11,55,0,0,114.7083314539223,106.72894528675016,97.66473961766643,100.37427158866183,"Keegan Akin",19362,669211
"Ross Stripling","OAK",0.06422018,0.25229358,1.4709023696260688,,13,127,6,0,121.29277591718662,91.50229357798165,105.2447247706422,100.3158256880734,"Ross Stripling",13273,548389
"Miles Mikolas","STL",0.08653846,0.29980658,4.568370528692437,,25,136,6,0,99.3060360866882,88.8276769825919,106.81256866537717,100.21880657640232,"Miles Mikolas",9803,571945
"Aaron Civale","TBR",0.07608696,0.27789474,-0.2421610672441333,,26,128,6,0,101.05853475814432,93.74605754385965,99.34050245614036,100.19428771929825,"Aaron Civale",19479,650644
"Mark Leiter Jr.","CHC",0.14285714,0.31012658,,4.011022568601462,14,37,0,0,47.79276935451621,95.80253164556962,98.1,100.11835443037975,"Mark Leiter Jr.",15551,643410
"Wandy Peralta","SDP",0.04347826,0.2109375,,1.1760879903978505,8,34,0,0,75.48901626030974,92.10390625,102.73203124999999,100.034375,"Wandy Peralta",14295,593974
"Nick Lodolo","CIN",0.09756098,0.32862191,3.189738418168253,,23,70,3,0,74.06055601842917,104.83078171197808,102.74818273599192,100.0308538256292,"Nick Lodolo",26378,666157
"Richard Lovelady","- - -",0.05263158,0.24712644,,0.9997839373840156,7,47,0,0,120.9657718338761,95.52528735632185,98.92988505747128,100.02643678160919,"Richard Lovelady",19337,663992
"Declan Cronin","MIA",0.05128205,0.2744186,,2.0708893728844906,14,59,0,0,86.63023869874434,69.62837209302326,102.28,99.93581395348838,"Declan Cronin",25645,686539
"Logan Webb","SFG",0.09638554,0.25454545,5.235870777298235,,27,122,5,0,85.0837349582859,103.29434792368126,100.18212345679012,99.93060381593715,"Logan Webb",17995,657277
"Ryan Pepiot","TBR",0.06896552,0.31472081,1.5630366706651357,,13,49,3,0,109.62002180995653,120.83502538071066,92.42690355329951,99.89644670050762,"Ryan Pepiot",26221,686752
"Sean Manaea","NYM",0.05882353,0.24202128,3.8746484594261363,,14,89,4,0,120.92461733061187,83.85585106382979,101.75319148936171,99.89122340425533,"Sean Manaea",15873,640455
"Ryan Fernandez","STL",0.09090909,0.28571429,,-0.2177769520245321,12,48,0,1,77.67525370699263,89.62592592592594,101.18624338624339,99.87619047619047,"Ryan Fernandez",24862,681676
"Adam Ottavino","NYM",0.1,0.30481283,,-0.3955364484025972,11,49,0,1,121.51104066865436,111.15133689839571,98.34064171122995,99.84278074866312,"Adam Ottavino",1247,493603
"Reynaldo López","ATL",0.05194805,0.31683168,6.111639131939133,,23,110,5,0,100.33041302255901,94.47661065402315,103.16646562543579,99.809053827918,"Reynaldo Lopez",16400,625643
"Joe Jiménez","ATL",0,0.21195652,,0.9787657218418077,7,43,0,0,148.799759781236,99.9891304347826,102.21141304347825,99.80434782608695,"Joe Jimenez",15761,641729
"Kyle Finnegan","WSN",0.04347826,0.24342105,,0.4342262829221455,9,36,0,7,78.59302607682383,97.49020467836257,107.50553835569315,99.79666752665977,"Kyle Finnegan",15009,640448
"Tyler Anderson","LAA",0.08823529,0.26865672,6.021652111288741,,23,135,5,0,118.20831562453455,94.91130063965885,100.77889125799574,99.76055437100214,"Tyler Anderson",12880,542881
"Joey Wentz","DET",0.06666667,0.34591195,,-0.3783481783447699,11,43,0,0,59.19758676616507,82.19308176100627,106.90062893081759,99.74339622641509,"Joey Wentz",19962,666214
"Trevor Rogers","MIA",0.09859155,0.24703088,-3.328874681346485,,17,103,5,0,129.74140863654202,79.02280285035629,101.50071258907364,99.70308788598577,"Trevor Rogers",22286,669432
"Gavin Stone","LAD",0.09,0.23451327,3.0939129974950585,,18,125,5,0,102.87679863928912,98.28053097345133,101.87345132743363,99.67367256637168,"Gavin Stone",27792,694813
"Easton Lucas","OAK",0,0.24,,0.49156584022159644,6,23,0,0,116.38337702286223,98.416,100.227,99.665,"Easton Lucas",26058,687922
"Erick Fedde","CHW",0.04385965,0.22862129,8.201320134933358,,28,152,6,0,103.39546659870096,95.9599081976619,103.39090344019701,99.6325970020799,"Erick Fedde",17425,607200
"Justin Slaten","BOS",0.02777778,0.27748691,,3.970322922403538,14,52,0,0,51.359209289309526,108.28481675392669,97.14869109947645,99.62146596858638,"Justin Slaten",25648,686580
"Tyler Kinley","COL",0.09677419,0.28804348,,-1.6446441796769724,10,45,0,1,107.75015975650244,78.28091304347826,101.44873913043477,99.58121739130435,"Tyler Kinley",18297,641755
"Jhoan Duran","MIN",0.03571429,0.3125,,-2.922759908682797,12,45,0,6,79.93779189035078,127.47875000000002,99.210625,99.57687499999999,"Jhoan Duran",21029,661395
"Michael Kelly","OAK",0,0.2764977,,1.864908055948443,11,56,0,0,113.55336074998038,121.55576036866356,99.83870967741937,99.5663594470046,"Michael Kelly",12791,547184
"Mike Clevinger","CHW",0.14814815,0.27722772,-1.332665362491787,,15,78,4,0,129.8757432050022,86.26501650165017,99.11683168316833,99.53300330033002,"Mike Clevinger",12808,605182
"Kevin Herget","MIL",0.14285714,0.28571429,,-0.6665292424783019,0,15,0,1,156.97917481784216,102.44693877551019,99.48367346938775,99.5,"Kevin Herget",15369,643361
"Carlos Estévez","LAA",0.13793103,0.27710843,,-2.5255387860916514,10,42,0,3,119.22943170843484,106.1198795180723,102.83373493975903,99.4066265060241,"Carlos Estevez",14542,608032
"Reid Detmers","LAA",0.12941176,0.28923767,-1.1188626297283102,,25,119,5,0,107.02730066358383,97.56701811410481,98.31370025910985,99.39247836373792,"Reid Detmers",27468,672282
"Cole Sands","MIN",0.15384615,0.27160494,,-1.1669965597033343,11,42,0,1,106.41242066253531,90.52592592592593,99.83765432098765,99.32283950617284,"Cole Sands",21461,663485
"Chase Anderson","BOS",0,0.265625,,0.22995014352578927,5,49,0,0,149.8064243181814,104.50729166666666,98.87656250000002,99.30729166666667,"Chase Anderson",6895,502624
"Jacob Webb","BAL",0.10344828,0.26153846,,0.7466364960026911,10,48,0,2,125.40804201073814,117.5646408839779,92.32486187845304,99.29834254143647,"Jacob Webb",19274,657097
"Jay Jackson","MIN",0.03125,0.22857143,,0.09107385916362118,8,43,0,0,89.4174767183269,96.60628571428573,102.76114285714286,99.25885714285714,"Jay Jackson",7432,543351
"Will Smith","KCR",0.08695652,0.23148148,,0.7251790320192577,2,27,0,0,154.26891849612082,90.6824074074074,98.59166666666667,99.23425925925928,"Will Smith",8048,519293
"Andrew Heaney","TEX",0.05952381,0.28368794,4.766629030036444,,23,111,5,0,96.80739682329711,78.53579862867225,101.3333242496534,99.2007385493671,"Andrew Heaney",15423,571760
"Brent Suter","CIN",0.07317073,0.22566372,-0.1656223227417069,-1.7411912201703061,10,54,1,0,110.16383000699483,106.00221238938052,95.59292035398231,99.17654867256635,"Brent Suter",13942,608718
"Prelander Berroa","CHW",0,0.22222222,,-0.3725421827177359,0,2,0,0,308.75589614554383,90.8625,77.9,99.12500000000001,"Prelander Berroa",22932,672860
"Framber Valdez","HOU",0.05555556,0.27901786,1.4447394641832862,,24,121,5,0,72.89604585275593,104.96919642857142,95.4044642857143,99.08883928571429,"Framber Valdez",17295,664285
"Austin Gomber","COL",0.09183673,0.29234339,3.4834117637651323,,21,125,5,0,105.50852947617875,78.04408352668213,105.01438515081206,99.00719257540602,"Austin Gomber",16561,596295
"Reed Garrett","NYM",0,0.31174089,,2.255603687508929,18,64,0,1,93.24128498594119,116.23967611336035,91.91295546558705,98.9923076923077,"Reed Garrett",16866,657585
"José Suarez","LAA",0.04761905,0.28731343,,1.5293210103232695,15,63,0,0,92.26896607063703,102.82798507462688,98.16977611940298,98.94999999999999,"Jose Suarez",19911,660761
"Caleb Ferguson","NYY",0.125,0.33064516,,0.3110089926150502,11,31,0,0,67.72111861662529,89.52903225806449,104.575,98.88467741935484,"Caleb Ferguson",19349,657571
"José Soriano","LAA",0.04545455,0.27160494,5.3038295227810135,,29,131,6,0,86.85825006716182,99.61444047796124,94.66888541821608,98.79573107243789,"Jose Soriano",22100,667755
"José Berríos","TOR",0.09195402,0.28199566,-0.895220903727655,,25,121,5,0,96.59620199646035,89.69974175806625,102.37803343525948,98.75065192077057,"Jose Berrios",14168,621244
"Will Klein","KCR",0,0.46153846,,0.2997222847270295,2,3,0,0,-24.661096426354586,90.75384615384615,101.04615384615384,98.74615384615383,"Will Klein",27787,694361
"Chris Bassitt","TOR",0.06024096,0.25360825,2.4946085355500522,,23,118,5,0,101.48123813345786,92.166834399041,100.90659128211128,98.68318740489629,"Chris Bassitt",12304,605135
"Bryan Abreu","HOU",0.09090909,0.33023256,,2.739558171909522,23,53,0,0,65.26084301233152,124.39627906976743,96.55627906976746,98.67860465116279,"Bryan Abreu",16609,650556
"Aaron Brooks","OAK",0.09090909,0.27218935,0.47240891603559965,,8,55,2,0,117.20716302663024,88.47869822485208,102.51952662721894,98.67514792899408,"Aaron Brooks",12272,605156
"Cody Bolton","SEA",0.07407407,0.27878788,,0.28865082830879857,10,43,0,0,115.24300755376376,92.57458110516934,96.4157575757576,98.63379679144386,"Cody Bolton",23265,675989
"Jonathan Hernández","TEX",0.06666667,0.27155172,,-1.9409433362583355,10,52,0,0,135.04704407522263,101.1981931595178,96.7632148864592,98.61505677039528,"Jonathan Hernandez",17464,642546
"Nick Robertson","STL",0.13333333,0.29281768,,-0.6788090088643449,13,45,0,0,82.42641435365505,88.62983425414366,99.93867403314918,98.60110497237568,"Nick Robertson",26226,687798
"Chris Stratton","KCR",0.07692308,0.25766871,,-1.9829379397834483,8,40,0,2,114.55925667740652,98.93496932515338,96.23067484662576,98.59938650306749,"Chris Stratton",13761,608717
"Eduardo Salazar","LAD",0,0.2173913,,0.11157681090850073,3,10,0,0,79.44961363644134,105.24444444444444,102.34888888888888,98.53555555555556,"Eduardo Salazar",23135,674285
"Sixto Sánchez","MIA",0.03797468,0.25265957,2.1478489770757787,,11,100,5,0,124.13428263012689,80.0648466833542,103.84145416145181,98.51917240300374,"Sixto Sanchez",19680,664350
"Hogan Harris","OAK",0.03846154,0.26573427,,0.9063812985099884,8,38,0,0,103.81227772308632,85.68881118881119,102.1034965034965,98.4020979020979,"Hogan Harris",21520,663687
"Tanner Rainey","WSN",0.31578947,0.22807018,,-2.499595581739777,4,29,0,0,205.93594587007814,106.65438596491228,91.64736842105265,98.3982456140351,"Tanner Rainey",17610,663432
"Osvaldo Bido","OAK",0,0.29824561,0.3784235223205943,,4,14,1,0,142.03220030736824,106.32105263157895,93.22280701754386,98.3157894736842,"Osvaldo Bido",23150,674370
"Cole Irvin","BAL",0.02777778,0.28615385,5.098326279835675,-0.40394133170006413,17,91,3,0,88.72105412677732,82.08092307692307,105.6956923076923,98.29846153846154,"Cole Irvin",19244,608344
"Luis L. Ortiz","PIT",0.1627907,0.21875,,0.4641520737773473,10,60,0,0,148.7481717129813,99.89598214285715,98.44776785714285,98.29196428571429,"Luis L. Ortiz",27646,682847
"T.J. McFarland","OAK",0,0.30487805,,1.2920118954870186,5,43,0,0,85.74030030636715,61.893902439024394,99.39817073170731,98.26158536585368,"T.J. McFarland",3237,519008
"Jhony Brito","SDP",0.02439024,0.19895288,,0.5919167307591789,8,52,0,0,101.72435516983921,87.09813397771514,100.78426634447578,98.17677540609478,"Jhony Brito",25386,666745
"Hayden Wesneski","CHC",0.05405405,0.28684211,5.136254735045896,1.2198106187182143,23,104,3,0,88.46132315552222,83.17394736842105,100.86500000000001,98.17315789473683,"Hayden Wesneski",27581,669713
"Ryan Weathers","MIA",0.07865169,0.2721519,1.3166238685493925,,23,124,5,0,105.3612054681159,92.06687763713082,97.55801687763714,98.14746835443037,"Ryan Weathers",23796,677960
"Jonathan Bowlan","KCR",0.09090909,0.30882353,-3.8472701759972057,,3,17,1,0,174.88922016278053,106.05294117647058,95.03529411764707,98.13676470588234,"Jonathan Bowlan",24607,680742
"Burch Smith","MIA",0.03125,0.25,,2.338937078927203,13,49,0,0,79.8046515189125,95.90060975609755,97.55487804878048,98.10792682926828,"Burch Smith",12784,572143
"Jack Leiter","TEX",0.16666667,0.24193548,-3.5116699890735306,,4,33,2,0,173.71166683046027,109.97419354838709,95.55725806451613,98.04274193548386,"Jack Leiter",30146,683004
"Buck Farmer","CIN",0.03333333,0.22580645,,1.6003248698858556,6,39,0,0,110.55077111321665,94.91677419354839,95.35161290322581,97.95806451612904,"Buck Farmer",14814,571656
"Christian Scott","NYM",0.04615385,0.26446281,3.574731443744654,,21,92,4,0,99.61643348772526,99.72975206611571,95.62258953168045,97.94462809917358,"Christian Scott",30107,681035
"Michael Lorenzen","TEX",0.04807692,0.24528302,2.9886663452192743,,26,148,6,0,119.19397510286778,96.9917049154859,98.51771323777953,97.934307605745,"Michael Lorenzen",14843,547179
"Logan Allen","ARI",0.02439024,0.22485207,,1.3470128647024475,8,51,0,0,106.28019389016174,85.1189349112426,99.9431952662722,97.88461538461539,"Logan Allen",18555,663531
