Name,Team,PA,HR,SB,BABIP+,K%+,BB%+,ISO+,wRC+,Barrels,OPS,Barrel%,Off,EV,NameASCII,PlayerId,MLBAMID
"Jose Altuve","HOU",28,2,0,55.63729593903324,96.18085446981468,0,145.43443265593166,74.21803344960236,1,0.621693121,0.04761905,-1.3450106634533414,86.62265886579242,"Jose Altuve",5417,514888
"Masyn Winn","STL",15,1,0,147.27915622630817,0,0,326.2196348944491,298.25888509485253,0,1.399999999,0,3.4332631225976815,86.55510050455729,"Masyn Winn",27479,691026
"Dylan Carlson","STL",8,0,0,68.73027299725085,112.43892825909691,143.84277758996618,0,26.427390313929244,0,0.392857142,0,-0.6457488966331754,86.54642333984376,"Dylan Carlson",20126,666185
"Blaze Alexander","ARI",9,0,0,128.86926186984533,49.97285695407022,0,0,91.16192096661125,0,0.666666666,0,-0.10330841078963421,86.53991794586182,"Blaze Alexander",23789,677942
"Zack Short","ATL",25,0,0,40.42957206831702,71.96091408582203,138.08906648636753,0,12.72470939441255,1,0.335238095,0.05882353,-2.407098755341698,86.44720411300659,"Zack Short",19562,670097
"Anthony Santander","BAL",21,2,0,35.236954282651475,149.6146625584722,115.93893339303976,206.66998366124284,100.81670316692941,1,0.711779448,0.08333333,-0.0460437066359998,86.33239428202312,"Anthony Santander",14551,623993
"Joey Gallo","WSN",21,0,0,79.30416088632684,149.91857086221066,54.797247893337165,0,-2.0820755303371645,0,0.34047619,0,-2.9009292835235714,86.19474440354567,"Joey Gallo",14128,608336
"Vaughn Grissom","BOS",17,0,0,29.364128451419706,79.20776250455329,71.60934089110606,0,-24.632815004487263,1,0.243137254,0.08333333,-2.467915403527922,86.13810221354167,"Vaughn Grissom",26031,687093
"Will Brennan","CLE",15,1,0,54.210698598228035,0,81.15725276644844,140.24034572861586,98.49553516198226,1,0.695238094,0.07142857,-0.020559481337136337,86.06077139718192,"Will Brennan",25660,686823
"Otto Lopez","MIA",22,0,1,108.52148344473986,40.886882594439136,0,0,62.03632947719007,0,0.57142857,0,-0.7480130827180298,86.02051022178249,"Otto Lopez",19608,672640
"Randal Grichuk","ARI",10,0,0,114.55045488086762,44.975571303638766,0,0,70.93289309758003,0,0.6,0,-0.36099386110237364,85.93769857618544,"Randal Grichuk",10243,545341
"J.D. Davis","OAK",17,2,0,146.8206426094681,52.80517470380619,71.60934089110606,245.42060535230527,267.8029007480972,2,1.283088235,0.14285714,3.1512832124670287,85.87159075055804,"J.D. Davis",16219,605204
"Mauricio Dubón","HOU",10,1,1,234.91302831609678,0,0,261.78197904245894,423.1753577372202,0,1.8,0,3.8186962355808665,85.84925689697266,"Mauricio Dubon",16530,643289
"Kyle Tucker","HOU",28,4,2,44.04619285331434,64.12056934731379,173.90839948088026,341.4547549882269,204.3588735949307,3,1.139751552,0.15,3.5964583349062598,85.79626693725587,"Kyle Tucker",18345,663656
"Reese McGuire","BOS",7,1,0,88.09238570662868,64.12056934731379,173.90839948088026,327.2274738030737,240.8934095764612,1,1.261904761,0.2,1.1149631307883159,85.71109619140626,"Reese McGuire",15674,624512
"Estevan Florial","CLE",10,0,0,0,179.53759524970422,365.2076411010944,0,32.89857433219823,0,0.3,0,-0.7093166812074523,85.66129811604817,"Estevan Florial",19151,664314
"Ryan Jeffers","MIN",22,0,1,64.0671893165185,142.81399613974764,110.66898104515694,36.35860783675544,45.19461288590266,0,0.439393938,0,-1.2010900359164212,85.62170826305042,"Ryan Jeffers",24618,680777
"Edward Olivares","PIT",13,0,0,128.86926186984533,103.78977958550814,177.03726375240728,0,100.46530491709306,1,0.684615384,0.125,-0.017955831782130623,85.53007125854492,"Edward Olivares",19698,658668
"Daz Cameron","OAK",9,1,0,100.67701198445454,49.87155418615738,0,218.1516489838975,186.85287658931463,1,0.999999999,0.125,0.8802215917487687,85.52095031738281,"Daz Cameron",18353,663662
"Alika Williams","PIT",1,0,0,0,0,0,0,-100,0,0,0,-0.24415819972596317,85.50057220458984,"Alika Williams",27604,675961
"Thairo Estrada","SFG",29,1,0,36.173827585812376,77.54408840802314,119.04229770312527,111.8467318839206,58.71102451164803,2,0.52137931,0.1,-1.2819232140316905,85.48212814331055,"Thairo Estrada",16426,642731
"Santiago Espinal","CIN",14,0,1,57.27522726860812,0,164.3917448307537,58.25350665557002,56.687946280475465,0,0.535714285,0,-0.5622697966373493,85.47774251302083,"Santiago Espinal",19997,669289
"Jake Rogers","DET",11,0,0,176.18477141325735,81.60799747353865,110.66898104515694,65.44549476061474,176.34976037178618,0,0.954545454,0,0.9574580933273229,85.47441673278809,"Jake Rogers",19452,668670
"Nick Gordon","MIA",14,0,1,114.55045488086762,160.62704030588765,0,49.93157643430366,37.229067711894345,1,0.499999999,0.11111111,-1.2576525795754951,85.40182156032986,"Nick Gordon",16337,624503
"Freddie Freeman","LAD",25,1,0,76.36696992057841,89.95114260727753,0,116.50701261209797,75.66491606470434,1,0.615,0.05263158,-0.8431550034131382,85.34776627390008,"Freddie Freeman",5361,518692
"Chris Taylor","LAD",10,0,0,85.91284124656356,44.975571303638766,0,77.67134150838463,88.28620344477957,0,0.633333333,0,-0.17058900875801503,85.34048748016357,"Chris Taylor",13757,621035
"Miguel Rojas","LAD",6,0,0,68.73027299725085,74.95928520622746,0,0,-7.338824355532272,0,0.333333332,0,-0.7302848045250435,85.30903930664063,"Miguel Rojas",7802,500743
"Nick Fortes","MIA",8,0,0,49.09305184633514,56.219464129548456,0,0,-35.49648346278179,0,0.25,0,-1.26336953164947,85.29234749930245,"Nick Fortes",21538,663743
"Trent Grisham","NYY",3,0,0,0,149.6146625584722,0,0,-100,0,0,0,-0.6997766624250784,85.26625061035156,"Trent Grisham",18564,663757
"Connor Wong","BOS",22,0,0,103.63810081060024,61.205998217364986,110.66898104515694,0,63.91451359422133,0,0.568181818,0,-0.8250511686919757,85.1864595413208,"Connor Wong",19896,657136
"Brent Rooker","OAK",28,1,0,164.43911975079382,128.2411391434716,130.43130021933956,163.61373690153684,192.61094803495334,2,1.011904761,0.125,3.0315590410080326,85.18601655960083,"Brent Rooker",19627,667670
"Brayan Rocchio","CLE",20,0,0,46.98260559274544,44.884398812426056,182.6038205505472,38.49735024415864,35.65738135262992,0,0.426470588,0,-1.9318586601516547,85.18533121744791,"Brayan Rocchio",23690,677587
"Josh Smith","TEX",24,0,1,103.63810081060024,56.105498515532574,101.44656656673993,0,93.81618875299745,0,0.625,0,0.010558447091459755,85.17600384880515,"Josh Smith",26396,669701
"Wenceel Pérez","DET",24,0,1,74.18306136950082,74.80733105481411,50.72328267469057,0,9.497623381442116,0,0.382246376,0,-2.6745828123119475,85.12644105799058,"Wenceel Perez",22857,672761
"Danny Mendick","CHW",19,0,0,81.31604807352682,118.11683864934142,64.07151482936084,72.71721632796583,36.053941881933774,1,0.488304092,0.07692308,-1.3638209644217576,85.07813615065355,"Danny Mendick",18889,664901
"Gio Urshela","DET",18,0,0,88.09238570662869,99.74310837231477,135.26208916143955,0,42.41497322850939,0,0.465277777,0,-1.3098559104006198,84.99502868652344,"Gio Urshela",10681,570482
"Elly De La Cruz","CIN",27,0,1,98.18610403632165,166.57618984690072,85.24016441251757,58.25350665557002,33.61206781902335,1,0.48076923,0.06666667,-1.8724488369851313,84.98874936785016,"Elly De La Cruz",26668,682829
"Joey Loperfido","HOU",4,0,0,352.3695428265147,112.21099703106515,0,0,295.1109758803462,0,1.333333332,0,0.9282943244581429,84.98278045654297,"Joey Loperfido",29630,694388
"Matt Carpenter","STL",4,0,0,114.55045488086762,112.43892825909691,0,0,43.1912372865155,0,0.5,0,-0.28848959562702076,84.84124755859375,"Matt Carpenter",8090,572761
"Miguel Vargas","LAD",4,0,0,114.55045488086762,112.43892825909691,0,174.76051856862594,108.12603815624473,0,0.75,0,0.1548764455710408,84.76102701822917,"Miguel Vargas",20178,678246
"Derek Hill","TEX",9,0,1,117.45651415804839,99.74310837231477,135.26208916143955,0,74.12602337736824,0,0.583333333,0,-0.003619217617005843,84.72280375162761,"Derek Hill",16947,656537
"Joey Ortiz","MIL",26,0,0,90.434569480008,51.89488979275407,88.51863130083252,33.28771738985508,78.2240988873201,0,0.605714285,0,-0.5849237325982644,84.69667053222656,"Joey Ortiz",25493,687401
"Luis Arraez","SDP",37,1,2,161.7182893042222,12.155559799638699,31.10114106943208,97.08917706024131,222.07706209209255,0,1.097597597,0,5.483808690581837,84.68200593836167,"Luis Arraez",18568,650333
"Ty France","SEA",24,1,0,128.13437898540653,149.6146625584722,152.1698504587893,98.16824214092212,133.57189708262197,1,0.775,0.08333333,0.32168880759077234,84.61367734273274,"Ty France",17982,664034
"Jeimer Candelario","CIN",23,1,0,57.27522726860812,97.77298093843012,200.12908131394576,194.17835412048262,123.68095110611704,1,0.79227053,0.07692308,-0.15391941934102837,84.6092775785006,"Jeimer Candelario",13621,600869
"Kevin Kiermaier","TOR",21,0,0,117.45651415804839,149.6146625584722,57.96946608784048,172.22498638436903,111.55862428596072,0,0.759398495,0,0.2264652401129903,84.57097348299894,"Kevin Kiermaier",11038,595281
"Evan Carter","TEX",14,0,0,0,128.2411391434716,0,0,-100,0,0,0,-3.3590193088691382,84.55410461425781,"Evan Carter",27790,694497
"Jose Trevino","NYY",12,0,0,117.45651415804839,74.80733105481411,101.44656656673993,0,82.27025611397657,1,0.606060605,0.11111111,-0.3716920711759518,84.52384440104167,"Jose Trevino",16725,624431
"Tyrone Taylor","NYM",11,0,2,98.18610403632165,122.66064868282886,104.61292811020975,69.90420742745037,70.6436022127454,1,0.572727272,0.14285714,0.018314186263368226,84.31183842250279,"Tyrone Taylor",13675,621438
"Cedric Mullins","BAL",21,0,4,117.45651415804839,106.86761617731497,57.96946608784048,0,58.331638328399634,0,0.535714285,0,-0.2344368115684723,84.29706726074218,"Cedric Mullins",17929,656775
"Michael Harris II","ATL",33,1,1,100.23164789188992,109.0316878180158,0,84.73237249105213,67.36346501601965,2,0.606060605,0.08,-1.0458960497909917,84.24879333496094,"Michael Harris II",25931,671739
"Jacob Young","WSN",20,0,1,132.17360170631233,134.92671391091628,0,36.7916881565024,62.07409385408131,1,0.578947367,0.07142857,-0.5824960723361698,84.17872854379507,"Jacob Young",29931,696285
"Anthony Volpe","NYY",32,0,1,146.8206426094681,56.105498515532574,76.08492522939466,93.49356403722891,166.24629033523868,0,0.919354838,0,2.2871964651260437,84.16653124491374,"Anthony Volpe",27647,683011
"Cal Raleigh","SEA",24,1,0,70.47390856530295,205.72016107400475,50.72328267469057,89.24385625376377,43.36481512378142,1,0.481060605,0.09090909,-1.8054404661397494,84.10088140314275,"Cal Raleigh",21534,663728
"Donovan Solano","SDP",13,0,0,76.36696992057841,138.3863729305961,0,0,-12.236854185564008,0,0.307692306,0,-1.7073657216445726,84.05977884928386,"Donovan Solano",8623,456781
"Jorge Mateo","BAL",19,1,3,64.0671893165185,118.11683864934142,128.1430308760805,153.98939901326972,93.58280568846935,1,0.674922599,0.08333333,0.7025859302663444,84.0217113494873,"Jorge Mateo",17273,622761
"Keibert Ruiz","WSN",19,1,0,121.2887168922538,23.671352891620252,0,194.17835412048262,182.5329705891338,0,1.035087718,0,1.7590153253221799,84.01466454399957,"Keibert Ruiz",19610,660688
"José Caballero","TBR",19,0,2,117.45651415804839,141.7402064689785,0,0,47.315614943982915,1,0.485380116,0.08333333,-0.6956137641233582,84.00679715474446,"Jose Caballero",23401,676609
"Zach Neto","LAA",18,1,0,88.09238570662869,49.87155418615738,202.89313313347986,218.15164963835244,175.28723762054076,1,0.988888888,0.07692308,1.098690040320626,83.97060541006235,"Zach Neto",31347,687263
"Isaac Paredes","TBR",24,1,0,82.91048043705845,56.105498515532574,101.44656656673993,124.65808494666857,124.9558920937694,1,0.761904761,0.05555556,0.6890533551840411,83.95490858289931,"Isaac Paredes",20036,670623
"Joey Wiemer","MIL",3,0,0,0,149.91857086221066,0,0,-100,0,0,0,-0.7032187840947285,83.6194076538086,"Joey Wiemer",27690,686894
"Ildemaro Vargas","WSN",11,0,0,76.36696992057841,0,104.61292811020975,77.67134150838463,83.31679730078979,0,0.633333333,0,-0.2751718840748083,83.4898287455241,"Ildemaro Vargas",13324,545121
"Nolan Schanuel","LAA",23,1,0,111.27459223043601,39.02991167905101,0,89.24385625376377,129.01784782172498,0,0.80237154,0,0.5795894422575328,83.48439483642578,"Nolan Schanuel",33189,694384
"Dairon Blanco","KCR",11,0,0,58.72825690283941,122.41199643472997,110.66898104515694,0,-7.248298856216528,0,0.325,0,-1.2866820619058505,83.45051829020183,"Dairon Blanco",19779,680118
"Brandon Crawford","STL",3,0,0,0,149.91857086221066,0,0,-100,0,0,0,-0.7282945442990735,83.43391418457031,"Brandon Crawford",5343,543063
"Jorge Polanco","SEA",11,0,0,88.09238570662868,122.41199643472997,0,0,3.467640189899687,0,0.363636362,0,-1.2404106125243433,83.18231201171875,"Jorge Polanco",13152,593871
"Ezequiel Duran","TEX",11,1,0,88.09238570662868,81.60799747353865,0,178.48771316198244,126.51327773385414,0,0.818181817,0,0.3331187577097513,83.16983879937067,"Ezequiel Duran",23733,677649
"Brett Harris","OAK",4,0,0,0,336.63299109319536,0,0,-100,0,0,0,-0.965384054810971,82.95291900634766,"Brett Harris",29788,695391
"Luke Maile","CIN",6,0,0,229.10090976173524,224.87785651819382,0,116.50701261209797,129.46611323888487,0,0.833333333,0,0.21295786135376454,82.93958536783855,"Luke Maile",13355,571912
"Ceddanne Rafaela","BOS",23,1,2,82.91048043705845,97.57477987089352,0,85.36368841982926,50.35634501767781,1,0.56521739,0.05555556,-0.8677417171080828,82.85556199815538,"Ceddanne Rafaela",24262,678882
"Shea Langeliers","OAK",19,0,1,70.47390856530295,165.36357428861558,128.1430308760805,0,7.13323713358068,0,0.328173373,0,-1.8612715623585716,82.69722061157226,"Shea Langeliers",25816,669127
"Isiah Kiner-Falefa","TOR",27,1,1,100.67701198445454,49.87155418615739,45.08736305381318,157.06918742547538,132.51971010823556,1,0.827692307,0.04347826,1.1905481952421664,82.64884667647512,"Isiah Kiner-Falefa",16512,643396
"Nolan Arenado","STL",19,0,0,85.91284124656356,71.0140595743722,0,36.7916881565024,32.89734488144149,0,0.473684209,0,-1.4848729330893504,82.62990856170654,"Nolan Arenado",9777,571448
"Miguel Amaya","CHC",13,0,0,49.09305184633514,138.3863729305961,177.03726375240728,0,9.494954332893736,0,0.32167832,0,-1.4644296076973142,82.61036246163505,"Miguel Amaya",21693,665804
"Austin Hedges","CLE",7,0,0,88.09238570662868,192.36170893962935,0,0,-22.3793561916584,0,0.285714284,0,-0.9990569023820719,82.6082255045573,"Austin Hedges",12976,595978
"Garrett Stubbs","PHI",8,0,1,114.55045488086762,112.43892825909691,0,0,40.283608062005996,0,0.5,0,-0.3483135069042066,82.55636596679688,"Garrett Stubbs",18067,596117
"Daulton Varsho","TOR",24,2,0,64.0671893165185,168.31649554659768,101.44656656673993,237.9836175493099,119.64227944598186,1,0.795454545,0.07692308,0.5842729908354627,82.51085369403546,"Daulton Varsho",19918,662139
"Robbie Grossman","TEX",12,0,0,44.04619285331434,74.80733105481411,202.89313313347986,0,15.949466351088995,0,0.35,0,-1.3116029511394038,82.50591278076172,"Robbie Grossman",5254,543257
"Korey Lee","CHW",21,0,1,128.13437898540653,170.9881855246288,115.93893339303976,0,48.6795532017018,0,0.4962406,0,-1.4980018188010524,82.42612991333007,"Korey Lee",25543,686676
"Jake Fraley","CIN",10,0,1,98.18610403632165,89.95114260727753,0,0,54.72755599889515,0,0.522222222,0,-0.7722649981210463,82.35011073521206,"Jake Fraley",19260,641584
"Alex Jackson","TBR",5,0,0,0,0,243.47176073406294,0,-12.071805438119428,1,0.2,0.25,-0.6535952901203422,82.31002998352051,"Alex Jackson",17276,656577
"Justin Turner","TOR",20,0,0,75.50775907643327,67.32659821863908,182.6038205505472,38.497349589703695,65.38061665121111,0,0.535294117,0,-0.9432324536161176,82.18070111955915,"Justin Turner",5235,457759
"Marcus Semien","TEX",27,0,0,70.47390856530295,83.119256976929,90.17472610762636,52.3563958084918,30.776045435005372,0,0.462222222,0,-2.129560797302565,82.0551887512207,"Marcus Semien",12533,543760
"Sal Frelick","MIL",13,0,0,103.09540949587625,34.59659289533224,177.03726375240728,0,101.65015986150095,0,0.657342656,0,0.03014241851011095,82.03094482421875,"Sal Frelick",29622,686217
"Cavan Biggio","TOR",8,0,0,117.45651415804839,168.31649554659768,152.1698504587893,0,87.26794745156792,0,0.541666666,0,-0.14130836366392532,82.02767690022786,"Cavan Biggio",19252,624415
"Whit Merrifield","PHI",8,0,1,57.27522726860812,0,287.68555517993235,0,82.6147686257005,0,0.541666666,0,0.02337802644170961,81.8553466796875,"Whit Merrifield",11281,593160
"Eugenio Suárez","ARI",18,0,0,171.8256824931271,174.9049991143679,63.93012273401706,41.12012172830642,98.13183183195049,1,0.686274509,0.1,-0.030692896326700303,81.85101470947265,"Eugenio Suarez",12552,553993
"Nico Hoerner","CHC",16,0,0,93.72309929177743,112.43892825909691,71.92138879498309,46.60280448560553,49.639124100947605,0,0.516666666,0,-0.9150080984163906,81.74369257146662,"Nico Hoerner",21479,663538
"Curt Casali","SFG",15,0,0,85.91284124656356,29.983713902588704,153.43229571238317,0,77.31778012555716,0,0.564102563,0,-0.525462365248991,81.31515757242839,"Curt Casali",12510,592200
"Andrew Benintendi","CHW",22,0,1,19.57608551682329,20.401999256173664,166.00347278509426,0,-20.068602305440436,0,0.234449759,0,-2.8830913888485097,81.30181884765625,"Andrew Benintendi",17901,643217
"Charlie Blackmon","COL",20,0,1,45.820181883616776,22.487785651819383,172.6113331079594,43.690129642156485,27.253129343845494,0,0.4875,0,-1.4828900100632636,81.2609375,"Charlie Blackmon",7859,453568
"Zach DeLoach","CHW",6,0,0,0,224.4219940621303,202.89313313347986,0,-33.362628995280105,0,0.166666666,0,-0.9300353684834555,81.23342895507812,"Zach DeLoach",27471,676113
"Kyren Paris","LAA",16,1,0,44.04619285331434,140.2637462888314,152.1698504587893,186.98712807445781,89.4057432053588,1,0.678571428,0.11111111,-0.1561314129026709,80.99354214138455,"Kyren Paris",26420,677347
"Hunter Goodman","COL",19,0,0,105.73888129631959,142.02811959850007,0,73.5833763130048,29.011018552380516,1,0.526315788,0.07692308,-1.9092875065355777,80.79249690129207,"Hunter Goodman",29715,696100
"Kyle Isbel","KCR",17,0,0,105.71086284795442,158.41552500910657,71.60934089110606,0,19.764101318040836,0,0.422794117,0,-1.582461102923718,80.75407180786132,"Kyle Isbel",21614,664728
"George Springer","TOR",23,0,0,41.45524004234446,58.544867742998505,158.7859301725183,34.444997276873806,16.048803927565324,0,0.37528604,0,-2.23722714732063,80.42089233398437,"George Springer",12856,543807
"Richie Palacios","TBR",21,0,0,110.11548213328584,64.12056934731379,115.93893339303976,0,83.14505577076149,1,0.596491227,0.0625,-0.47726232073860386,80.28177833557129,"Richie Palacios",24589,680700
"Jake McCarthy","ARI",11,1,1,85.91284124656356,40.886882594439136,0,209.7126222823511,173.45447415231268,1,0.963636363,0.11111111,1.1597750144841308,80.18938954671223,"Jake McCarthy",21622,664983
"Cole Tucker","LAA",8,0,0,0,112.21099703106515,152.1698504587893,0,-54.01732313313726,0,0.125,0,-1.2968965963242216,80.18691711425781,"Cole Tucker",17326,657061
"Alan Trejo","COL",6,0,0,68.73027299725085,74.95928520622746,0,0,-24.9291940496917,0,0.333333332,0,-0.8815773567652364,80.12918701171876,"Alan Trejo",20056,676701
"Kris Bryant","COL",21,0,0,137.4605459945017,128.50163197485668,273.98624291891247,0,102.08203068777013,0,0.678571428,0,-0.01261945605157494,79.93786010742187,"Kris Bryant",15429,592178
"Nick Senzel","WSN",17,0,0,57.27522726860812,26.456218228711627,270.7628747188678,0,71.34393711618402,0,0.506787329,0,-0.6230977346070383,79.82837041219075,"Nick Senzel",19293,669222
"David Peralta","SDP",11,0,0,171.82568249312712,204.43441477121857,0,0,59.90862982286898,0,0.545454544,0,-0.5331738543912845,79.65473047892253,"David Peralta",2136,444482
"Zach McKinstry","DET",10,0,0,50.33850581604249,134.65319643727815,0,0,-50.81779624068614,0,0.2,0,-1.698807802445676,79.62605394635882,"Zach McKinstry",19392,656716
"Bryson Stott","PHI",26,0,1,44.8240908759845,17.29829644766612,88.51863130083252,0,-5.044384463678014,0,0.322742474,0,-2.9790114836369064,79.11917047915252,"Bryson Stott",26294,681082
"Kyle Farmer","MIN",11,0,1,88.09238570662868,81.60799747353865,110.66898104515694,0,43.617310745672896,0,0.472727272,0,-0.45962350607119595,78.68865013122559,"Kyle Farmer",14813,571657
"Mike Ford","CIN",20,0,0,45.820181883616776,89.95114260727753,57.53711103598646,0,-31.760607389287212,0,0.255263157,0,-3.111861851976224,78.58193283081054,"Mike Ford",15585,645801
"Adam Duvall","ATL",16,1,0,62.48206607996784,56.219464129548456,71.92138879498309,149.79473000195304,112.86640283856735,2,0.741071428,0.16666667,0.2678756271583881,77.74896971384685,"Adam Duvall",10950,594807
"Martín Maldonado","CHW",10,0,0,0,89.76879762485211,0,0,-100,0,0,0,-2.5579401400714366,77.6671861921038,"Martin Maldonado",6887,455117
"José Azocar","SDP",5,0,1,0,179.90228521455506,0,0,-100,0,0,0,-0.9615435654684528,76.54991658528645,"Jose Azocar",18821,640492
"Mickey Moniak","LAA",12,0,0,78.30434277203226,74.80733105481411,101.44656656673993,0,27.64479124334206,0,0.431818181,0,-1.0809468112238432,76.44837443033855,"Mickey Moniak",19956,666160
"Jose Siri","TBR",11,0,0,58.72825690283941,122.41199643472997,110.66898104515694,0,36.59738805362503,1,0.383838383,0.16666667,-1.1499815998150917,76.43776067097981,"Jose Siri",17452,642350
"Tucker Barnhart","ARI",7,0,0,0,192.75244818716286,328.7834908122496,0,23.94594521636955,0,0.285714285,0,-0.6182999587974648,76.1416015625,"Tucker Barnhart",10200,571466
"Iván Herrera","STL",12,0,0,57.27522726860812,74.95928520622746,383.58073985632905,0,99.63278470477486,0,0.541666666,0,-0.007300993083358846,75.97197341918945,"Ivan Herrera",20599,671056
"Nick Madrigal","CHC",7,0,0,68.73027299725085,64.25081576255049,164.3917448307537,0,44.31325055416156,0,0.452380951,0,-0.5319637778667556,75.90936126708985,"Nick Madrigal",20521,663611
"Ryan McKenna","SFG",4,0,1,0,224.87785651819382,0,0,-100,0,0,0,-0.7573911769997775,74.60666847229004,"Ryan McKenna",19928,663630
"Jonny DeLuca","TBR",20,0,1,64.0671893165185,134.65319643727815,60.867940183515735,38.49735024415864,40.25678038813162,0,0.426470588,0,-1.2108586598876245,71.3640303178267,"Jonny DeLuca",26365,676356
"Miles Mastrobuoni","CHC",3,0,0,0,149.91857086221066,0,0,-100,0,0,0,-0.7001488654920235,69.33590698242188,"Miles Mastrobuoni",20017,670156
"Matt Thaiss","LAA",8,0,0,0,112.21099703106515,152.1698504587893,0,-54.01732313313726,1,0.125,0.2,-1.5193274662611647,64.86456298828125,"Matt Thaiss",19318,642136
"Austin Barnes","LAD",3,0,0,0,149.91857086221066,0,0,-100,0,0,0,-0.7228974594551386,64.50861358642578,"Austin Barnes",12158,605131
"Adam Ottavino","NYM",0,0,0,,,,,,,0,,0,,"Adam Ottavino",1247,493603
"Matt Moore","LAA",0,0,0,,,,,,,0,,0,,"Matt Moore",1890,519043
"Lance Lynn","STL",0,0,0,,,,,,,0,,0,,"Lance Lynn",2520,458681
"Kenley Jansen","BOS",0,0,0,,,,,,,0,,0,,"Kenley Jansen",3096,445276
"T.J. McFarland","OAK",0,0,0,,,,,,,0,,0,,"T.J. McFarland",3237,519008
"Charlie Morton","ATL",0,0,0,,,,,,,0,,0,,"Charlie Morton",4676,450203
"Jake Diekman","NYM",0,0,0,,,,,,,0,,0,,"Jake Diekman",5003,518617
"Jesse Chavez","ATL",0,0,0,,,,,,,0,,0,,"Jesse Chavez",5448,445926
"Albert Suárez","BAL",0,0,0,,,,,,,0,,0,,"Albert Suarez",6175,544150
"Craig Kimbrel","BAL",0,0,0,,,,,,,0,,0,,"Craig Kimbrel",6655,518886
"Chase Anderson","BOS",0,0,0,,,,,,,0,,0,,"Chase Anderson",6895,502624
"Martín Pérez","PIT",0,0,0,,,,,,,0,,0,,"Martin Perez",6902,527048
"Luis García","LAA",0,0,0,,,,,,,0,,0,,"Luis Garcia",6984,472610
"Ryan Pressly","HOU",0,0,0,,,,,,,0,,0,,"Ryan Pressly",7005,519151
"Fernando Cruz","CIN",0,0,0,,,,,,,0,,0,,"Fernando Cruz",7048,518585
"Daniel Hudson","LAD",0,0,0,,,,,,,0,,0,,"Daniel Hudson",7146,543339
"Hunter Strickland","LAA",0,0,0,,,,,,,0,,0,,"Hunter Strickland",7836,519326
"Will Smith","KCR",0,0,0,,,,,,,0,,0,,"Will Smith",8048,519293
"David Robertson","TEX",0,0,0,,,,,,,0,,0,,"David Robertson",8241,502085
"Justin Verlander","HOU",0,0,0,,,,,,,0,,0,,"Justin Verlander",8700,434378
"Kirby Yates","TEX",0,0,0,,,,,,,0,,0,,"Kirby Yates",9073,489446
"Patrick Corbin","WSN",0,0,0,,,,,,,0,,0,,"Patrick Corbin",9323,571578
"Miles Mikolas","STL",0,0,0,,,,,,,0,,0,,"Miles Mikolas",9803,571945
"Caleb Thielbar","MIN",0,0,0,,,,,,,0,,0,,"Caleb Thielbar",10078,573204
"Kyle Gibson","STL",0,0,0,,,,,,,0,,0,,"Kyle Gibson",10123,502043
"Aroldis Chapman","PIT",0,0,0,,,,,,,0,,0,,"Aroldis Chapman",10233,547973
"Zack Wheeler","PHI",0,0,0,,,,,,,0,,0,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","TBR",0,0,0,,,,,,,0,,0,,"Erasmo Ramirez",10314,541640
"Michael Tonkin","NYY",0,0,0,,,,,,,0,,0,,"Michael Tonkin",10315,543859
"Scott Alexander","OAK",0,0,0,,,,,,,0,,0,,"Scott Alexander",10591,518397
"Chris Sale","ATL",0,0,0,,,,,,,0,,0,,"Chris Sale",10603,519242
"Tommy Kahnle","NYY",0,0,0,,,,,,,0,,0,,"Tommy Kahnle",11384,592454
"Jose Quintana","NYM",0,0,0,,,,,,,0,,0,,"Jose Quintana",11423,500779
"José Ureña","TEX",0,0,0,,,,,,,0,,0,,"Jose Urena",11589,570632
"Jameson Taillon","CHC",0,0,0,,,,,,,0,,0,,"Jameson Taillon",11674,592791
"Luke Jackson","SFG",0,0,0,,,,,,,0,,0,,"Luke Jackson",11752,592426
"Héctor Neris","CHC",0,0,0,,,,,,,0,,0,,"Hector Neris",11804,593576
"James Paxton","LAD",0,0,0,,,,,,,0,,0,,"James Paxton",11828,572020
"Taijuan Walker","PHI",0,0,0,,,,,,,0,,0,,"Taijuan Walker",11836,592836
"Chris Martin","BOS",0,0,0,,,,,,,0,,0,,"Chris Martin",11847,455119
"Jason Adam","TBR",0,0,0,,,,,,,0,,0,,"Jason Adam",11861,592094
"Kyle Hendricks","CHC",0,0,0,,,,,,,0,,0,,"Kyle Hendricks",12049,543294
"Yimi García","TOR",0,0,0,,,,,,,0,,0,,"Yimi Garcia",12095,554340
"Aaron Brooks","OAK",0,0,0,,,,,,,0,,0,,"Aaron Brooks",12272,605156
"Chris Bassitt","TOR",0,0,0,,,,,,,0,,0,,"Chris Bassitt",12304,605135
"Colin Rea","MIL",0,0,0,,,,,,,0,,0,,"Colin Rea",12317,607067
"Jacob Barnes","WSN",0,0,0,,,,,,,0,,0,,"Jacob Barnes",12323,606930
"Seth Lugo","KCR",0,0,0,,,,,,,0,,0,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",0,0,0,,,,,,,0,,0,,"Blake Treinen",12572,595014
"Adrian Houser","NYM",0,0,0,,,,,,,0,,0,,"Adrian Houser",12718,605288
"Nick Martinez","CIN",0,0,0,,,,,,,0,,0,,"Nick Martinez",12730,607259
